기준년월일,시군구명,남성 10세미만 유동인구수,남성 10-14세 유동인구수,남성 15-19세 유동인구수,남성 20-24세 유동인구수,남성 25-29세 유동인구수,남성 30-34세 유동인구수,남성 35-39세 유동인구수,남성 40-44세 유동인구수,남성 45-49세 유동인구수,남성 50-54세 유동인구수,남성 55-59세 유동인구수,남성 60-64세 유동인구수,남성 65-69세 유동인구수,남성 70세이상 유동인구수,여성 10세미만 유동인구수,여성 10-14세 유동인구수,여성 15-19세 유동인구수,여성 20-24세 유동인구수,여성 25-29세 유동인구수,여성 30-34세 유동인구수,여성 35-39세 유동인구수,여성 40-44세 유동인구수,여성 45-49세 유동인구수,여성 50-54세 유동인구수,여성 55-59세 유동인구수,여성 60-64세 유동인구수,여성 65-69세 유동인구수,여성 70세이상 유동인구수
20240430,,16384.47,,12532.74,25050.19,30883.13,25428.8,27057.15,30637.32,38749.63,45558.15,51845.73,49943.5,42845.72,33322.88,44149.74,,15923.28,12235.42,25156.41,35657.07,19478.16,20453.53,23124.31,29461.58,32565.44,39554.29,37975.68,33647.32
20240430,,20685.96,,12494.94,14772.75,18909.23,20404.05,24978.83,27698.09,35987.14,38546.01,41450.18,39628.71,36626.34,30998.39,46963.78,,22512.71,12197.07,12395.99,12177.29,14437.14,18667.57,21804.57,27975.83,29142.42,33599.74,33470.07,33447.81
20240430,,103978.08,,51372.19,85019.45,117749.54,105817.09,129103.37,159014.47,195595.95,182147.21,174035.02,141756.8,115743.14,77723.81,97250.01,,104966.84,51831.1,79598.72,110330.4,77739.95,98840.33,125511.41,142605.36,127149,109164.41,92259.65,79092.65
20240430,,37025.37,,23604.08,30298.75,37901.34,41296.63,49073.8,55059.63,69065.47,70587.05,75246.68,67292.04,58312.41,43655.24,58895.26,,41018.87,23613.64,26048.34,25219,26797.9,36113.29,46239.86,55755.81,53165.09,51984.47,46776.65,42757.11
20240430,,20404.52,,12861.37,23968.64,29852.21,23421.06,25724.38,24601.69,37890.94,41548.6,50310.99,48624.09,40253.87,31188.9,47355.68,,19305.56,11671.25,19040.3,23705.59,17646.5,19028.42,23274.33,30066.97,33984.13,40056.72,36081.89,32058.42
20240430,,9334.22,,7412.92,8346.76,8107,7626.44,9190.98,11652.23,17451.94,19056.36,16810.8,12119.19,9993.92,6780.1,8374.26,,11147.9,7353.01,7358.17,3859.08,4874.64,7764.45,11112.31,15956.86,16747.7,13954.92,10636.41,8144.66
20240430,,40080.72,,20104.5,23334.6,26921.14,39591.64,54639.03,62910.75,83839.18,77645.52,84000.2,75739.94,63500.98,44521.84,53137.03,,41333.2,20220,21950.31,19998.96,26763.4,35446.81,41676.43,50263.46,45644.5,44909.15,40921.79,39369.28
20240430,,4734.78,,4653.3,8539.67,13983.22,9840.21,10366.15,12923.91,19022.16,18601.81,22464.21,21719.23,19427.23,15246.75,22303.73,,6266.48,4445.62,7855.77,10169.71,5786.2,6834.67,8418.66,10570,12332.3,14195.66,16703.17,15924.49
20240430,,5894.34,,6034.21,7657.76,9933.18,10684.69,11456.77,13047.53,18367.56,20510.94,23971.02,25947.46,22600.66,19296.35,31904.33,,6657.39,5872.72,7108.53,6812.11,7527.02,8160.41,10367.89,12983.12,15619.09,19187.88,21331.56,20478
20240430,,4909.57,,5498.04,6180.51,6321.11,8528.28,9921.19,11227.7,14944.11,16004.44,18531.89,19452.81,18642.41,16687.37,26787.85,,6158.36,5351.23,5078.12,3789.03,5106.01,5900.87,7525.43,10434.95,11122.17,13859.77,15406.16,16578.41
20240430,,2252.25,,2113.63,3801.07,6127.85,5181.92,4752.39,5597.98,7756.86,9208.08,11544.99,11681.92,10491.34,9362.47,13516.74,,2739.56,1864.13,3863.21,3693.65,3483.15,3287.05,3713.93,4827.57,6026.18,7261.81,8427.15,7505.34
20240430,,16116.9,,12785.75,20119.04,21594.11,20259.53,19908.84,22326.28,32871.65,33669.63,39975.93,37799.37,34436.23,28004.34,41752.24,,16910.73,12837.85,19745.85,21189.03,14227.52,16649.15,21565.87,29257.74,30218.18,32677.21,28077.27,28955.27
20240430,,10496.12,,8042.03,11114.9,15728.36,17438.65,20380.55,24021.14,32972.15,35085.17,39769.23,38726.56,37068.89,31077.7,45904.53,,11277.18,7014.92,10578.04,12243.39,11523.92,14799.11,16391.05,21947.75,23945.12,28026.8,28682.38,28483.09
20240430,,9060.85,,5534.09,9353.88,9758.5,11520.85,14383.55,16728.95,20255.22,21876.77,24520.66,24092.01,23825.77,22171.44,32826.51,,8539.44,5333.46,6271.87,5872.71,7465.22,9527.41,11939.42,13701.84,15842.02,19242.34,22769.75,22959.59
20240501,,214428.06,,126920.42,185522.31,244267.11,218522.97,236661.37,252205.36,297646.53,279497.34,283973.52,241067.82,206252.57,149372.16,173885.19,,217961.78,130541.37,169252.11,253665,194060.91,202470.44,226591.71,268818.84,260445.55,244671.67,204298.04,172285.08
20240501,,21359.46,,16260.02,25224.51,33552.68,26851.38,28077.95,29589.93,38953.21,44958.69,53107.85,51438.35,45154.28,36447.21,46993.16,,21486.9,15016.39,27938.94,39806.78,22084.78,21993.58,27495.6,34937.96,38261.65,45796.61,44032.69,38514.04
20240501,,21955.12,,14599.17,16247.86,20624.81,20086.33,23570.51,29167.66,36434.17,40355.4,44150.99,40505.54,38454.56,31275.03,47250.61,,22815.4,13352.24,13011.59,13143.1,16315.52,19526.59,24222.36,30638.55,31848.76,35846.91,35060.02,34406.67
20240501,,112375.62,,62634.03,87514.98,113099.34,97152.37,114172.46,138591.4,170775.59,159847.07,157319.59,129277.14,108388.18,78447.85,100889.93,,111818.92,61906.5,77373.79,104782.91,80648.95,99198.54,121797.27,140829.72,131633.82,121141.27,105630.39,93809.1
20240501,,40395.5,,28249.87,31524.73,38415.51,39460.13,45663.8,52920.26,66742.82,67048.7,72112.56,64974.31,57353.46,43891.32,59764.01,,41176.37,26275.96,25633.63,26499.26,26789.71,36278.27,45883.71,56558.59,53820.6,53805.86,46868.21,44037.49
20240501,,22370.16,,15921.73,23726.81,27027.18,24249.81,25882.14,25018.8,36579.98,40576.57,47015.86,46798.16,40088.27,32815.92,46788.7,,22320.15,14067.49,20658.39,22095.81,19025.69,20717.38,24830.91,31601.54,33272.21,38661.28,37154.13,33887.36
20240501,,10612.02,,9385.45,8744.02,8505.66,7085.78,8626.1,11632.77,17688.46,19053.18,16623.65,11253.95,9173.61,6703.15,8877.83,,11219.57,8068.52,7804.47,4288.34,5293.81,8005,10677.17,15577.73,16685.79,13984.55,10425.27,7875.47
20240501,,45118.27,,24308.95,24992.9,26816.66,37379.21,50249.41,58589.5,77490.54,74007.74,81064.07,73040.73,61154.28,43213.33,51999,,45555.26,23234.49,23083.42,20912.11,28434.57,37050.41,44499.09,52745.29,49257.91,49733.65,45536.97,42786.73
20240501,,4928.36,,5825.85,8399.59,12879.09,8453.48,9240.91,10506.62,15192.16,16389.08,21021.65,20471.35,19585.58,15609.14,22429.32,,6871.95,5872.39,7452.01,8605.99,6133.85,6725.89,8447.23,11060.58,13078.94,15839.19,18197.23,17110.92
20240501,,6963.94,,7802.38,8569.6,9777.03,10458.64,11378.41,13027.2,18171.81,20370.56,24055.02,25837.92,23200.84,19038.94,31004.44,,8488.57,7967.49,10300.08,8273.31,8562.28,8608.81,13132.98,15776.86,16613.35,19696.41,22851.74,19982.19
20240501,,8433.6,,6887.49,6280.23,6428.04,7505.79,8155.49,11275.22,15470.06,16612.92,18685.07,20298.58,20084.25,17897.61,27137.64,,8983.44,6347.4,4858.92,4025,5256.54,6528.22,9005.04,11608.13,12272.61,14770.6,16899.78,17345.16
20240501,,2593.08,,2522.61,3604.38,5791.47,4619.77,4397.5,4990.8,7205.78,8274.86,10515.28,10732.34,10361.87,8755.11,13392.6,,2476.88,2485.24,3381.22,4014.87,3180.18,3106.56,3994.5,5375.6,6211.51,8381.12,9033.02,8087.93
20240501,,18494.55,,14577.65,20650.16,19899.48,19728.37,20183.72,22683.33,33031.34,34489.49,40633.34,38561.83,36154.37,30132.74,44200.63,,17566.96,14036.52,18729.2,17909.07,14526.95,17755.94,22794.23,29901.65,30955.65,35054.41,30021.07,31176.4
20240501,,14329.99,,9765.26,10849.89,15658.03,17138.27,20040.49,22440.87,31336.14,32325.38,37948.99,37704.52,35895.45,30697.85,44051.72,,15519.82,9172.63,10472.43,13876.41,12982.18,15966.14,18700.13,24219.22,25184.89,30865.48,31634.94,29968.99
20240501,,11235.13,,6987.03,9728.34,10602.59,12024.71,13592.72,17327.5,21798.34,23432.04,29090.96,26681.93,25892.44,23532.41,30995.95,,11390.95,6837.83,6947.95,6976.96,9544.75,11382.63,14389.45,16538.42,18436.37,22348.26,24750.52,23448.85
20240502,,208029.08,,117005.66,195764.46,269577.4,224752.46,250840.7,269857.74,317192.58,302532.93,313962.21,269848.94,228924.62,166862.47,186294.07,,208283.42,117161.73,182609.05,281516.78,190486.25,203298.6,230755.01,273123.78,268572.43,255982.11,214046.92,182471.8
20240502,,16989.36,,13220.85,26368.95,33670.5,27407.44,27703.52,31811.59,40899.16,47443.82,55900.88,53319.36,46359.46,37467.6,49591.17,,17469.06,12546.63,26280.56,37092.08,20883.27,21012.89,24208,30780.21,35277.74,42677.17,41135.65,36602.4
20240502,,21949.04,,11591.93,15249.15,20903.71,21041.02,25042.69,28636.51,36263.72,39771.02,43327.25,39911.29,37984.43,31518.24,49615.9,,22862.22,11643.12,12019.15,13157.59,15098.46,18623.42,22339.36,29218.39,29550.78,33859.37,33899.11,33097.51
20240502,,110126.35,,56936.24,85225.49,118940.7,108326.82,133830.82,164023.74,203395.49,188183.29,181975.8,148074.82,122368.62,83131.88,102407.04,,106665.65,56013.64,80090.93,106935.58,77570.24,101020.13,129317.23,144884.93,130545.36,113045.9,93787.48,81669.74
20240502,,37245.68,,25050.94,30520.71,39285,42926.57,50650.4,58737.17,73643.61,74936.56,79577.19,70445.21,62323.35,46605.61,63414.59,,40017.66,23645.7,24966.62,26037.28,26407.09,37610.8,47146.29,59022.13,55564.07,53723.13,47796.42,45210.03
20240502,,19735.37,,14668.14,24392.57,29746.59,25219.74,27551.72,25992.08,38991.63,43594.83,50001.92,49571.07,42968.46,34105.5,49578.72,,19522.37,13053.06,20663.34,23181.46,19081.54,20661.76,24467.89,30809.04,33291.66,38891.99,37210.46,33217.39
20240502,,10461.62,,7336.19,8766.11,9180.74,7299.25,9004.4,12287.71,17915.6,19174.98,17047.02,12098.01,11120.7,7684.12,9689.14,,12150.51,8003.52,7946.46,4872.26,4909.19,8418.5,11290.37,16588.85,17512.59,15276.89,11594.5,8884.94
20240502,,41647.32,,20667.4,24977.12,26931.66,41268.26,55531.12,65412.78,86169.44,82347.94,88956.11,80143.33,67037.13,47015.79,53855.63,,41677.17,20320.34,23352.31,21803.7,26478.78,36432.91,42876.01,51305.61,47202.79,46224.22,40898.45,39184.14
20240502,,5234.38,,5571.06,8270.58,14040.97,9390.22,10542.57,11862,17845.67,18320.5,22173.73,21750.62,20558.31,16820.52,24758.39,,6738.5,5084.69,7477.66,9747.28,6607.36,6991.22,8572.31,10708.71,12479.25,15446.54,17438.95,17339.59
20240502,,5677.1,,5466.67,7848.79,9647.95,10800.58,11300.3,13459.08,18822.28,21159.37,24859.8,26241.05,23518,19722.9,32778.68,,6329.89,5261.59,7099.95,8411.09,7453.91,7675.05,10942.29,13483.12,15318.56,18560.11,21448.54,19942.59
20240502,,5398.34,,4624.54,5963.4,7156.14,7975.47,9738.91,11615.4,15946.86,16909.96,20188.06,20012.88,19480.02,18487.23,28945.7,,6560,5250.02,5044.72,4415.21,5251.71,6065.46,8027.38,10683.93,11427.43,14195.61,16652.91,17371.4
20240502,,2627.78,,2139.53,3209.52,5948.47,5394.97,5016.58,6070.71,8515.81,9480.02,11837.6,11943.37,11584.53,10462.18,15614.12,,2802.09,2039.98,2979.96,3589.24,3428.2,3218.28,3915.13,5197.56,6240.62,7546.75,8634.61,8529.45
20240502,,18389.12,,13350.67,21379.99,21948.5,20514.99,21696.5,23470.89,34869.44,36147.99,42640.34,40449,36276.42,30241.76,44292.03,,17961.19,13049.34,19903.78,20241.05,14529.7,17391.45,23100.93,30517.43,31307.48,34673.12,29133.03,30172.28
20240502,,10030.59,,8336.65,11682.78,16335.32,17157.52,21547.03,25033.69,33426.94,35515.05,40915.29,40100.58,37167.15,32128.22,45953.66,,12282.83,7225.36,10514.22,12618.36,11876.53,15013.56,17065.59,22895.01,23812.47,28084.44,28890.03,28132.19
20240502,,10264.31,,5705.43,10427.21,10613.79,12041.24,14441.01,16620.36,20536.74,22450.68,26328.4,24236.17,24603.61,22917.98,32606.1,,9105.38,6129.25,7556.59,7757.07,8451.64,9931.95,13079.25,14674.87,16152.66,19279.41,21328.22,21022.08
20240503,,221226.58,,129403.66,206790.95,255894.09,239183.73,269020.66,288158.9,334557.36,321960.05,329973.48,284426.35,239510.22,171749.82,193567.38,,222293.27,130720.88,193005.35,260841.03,210788.04,223400.99,253230.97,297218.02,290329.98,274649.99,226436.73,192397.64
20240503,,24391.53,,16966.9,32296.49,37829.02,31891.6,32301.36,35717.78,47626.85,53794.32,61500.7,57189.82,48720.02,39593.89,51242.75,,23972.51,16419.55,30885.9,36576.62,26686.16,25450.99,30449.9,38642.19,41901.77,48347.17,44569.98,39282.47
20240503,,25363.78,,14301.72,20564.54,24112.41,22386.13,27011.67,31258.08,39656.38,43405.49,46402.42,42344.28,40216.09,33589.94,52042.04,,26982.94,14704.69,18192.93,18097.73,16730.11,20607.63,25729.64,33345.76,33743.48,37357.66,36863.74,36746.93
20240503,,116581.32,,63147.38,87559.86,101231.71,108646.23,135919.08,165507.53,206607.53,191321.16,184665.92,150615.52,122853.91,83796.8,103803.92,,116430.01,63142.28,81409.14,87319.12,82637.99,104634.81,134394.01,153176.9,137480.23,117734.64,96829.91,83096.8
20240503,,43767.84,,30162.76,40832.4,38418.6,43309.33,51912.72,60777.64,77627.7,78293.53,84322.58,74200.66,65021.6,47986.64,65975.46,,46675.23,28231.87,33777.18,26806.7,28627.57,39756.83,51763.15,65233.29,62221.76,58610.16,50710.58,47702.74
20240503,,23963.02,,15823.98,27928.13,29555.33,26224.25,28541.17,28157.65,41978.2,46685.45,53034.68,51605.96,45240.03,35876.53,51407.77,,22060.08,14526.01,25087.67,24087.82,21112.83,22825.79,27207.74,34847.89,35798.14,41115.55,39131.4,35103.71
20240503,,9988.61,,7785.15,10714.28,10642.17,6606.02,7492.67,10310.76,14989,16776.35,16075.87,11244.78,10331.97,7838.31,9481.35,,11062.93,7785.21,9079.43,5640.62,4823.18,7876.96,10371.74,16053.4,16786.88,14048.96,10731.65,8380.05
20240503,,44709.66,,23234.74,32157.58,28980.7,42396.23,56020.33,66423.55,88879.35,84694.09,91475.19,82067.97,68249.86,47972.29,54614.03,,47019.25,22772.32,29658.51,23718.72,27903.75,36771.13,46541.39,55361.94,51629.47,48110.41,43321.89,41065.34
20240503,,6315.4,,6515.74,8223.31,11527.82,9564.94,11482.27,13429.3,19370.15,20105.98,23822.56,23120.25,20442,16058.95,22623.39,,8191.2,5672.81,6828.31,7667.11,6533.25,7117.11,9324.29,11338.35,13316.14,16130.01,17898.84,16468.65
20240503,,7505.5,,6464.86,9171.79,9736.24,11302.73,12028.04,13296.67,19509.55,22231.39,25007.24,26774.21,23649.44,19116.66,31859.16,,7544.04,6419.13,7579.34,7243.48,7926.69,8109.37,11463.02,15516.18,16993.36,19293.72,21824.27,19716.17
20240503,,7002.48,,5712.74,8179.47,8149.08,8778.26,10408.41,12640.23,17891.16,18479.93,20916.75,21150.45,20651.11,18169.35,28604.62,,7746.43,6103.18,7062.29,5647.21,6225.88,7079.83,9360.15,12612.81,12563.25,15502.64,17707.63,17646.59
20240503,,3560.8,,2402.76,4028.73,5576.78,5647.54,5400.57,6097.47,8722.51,10160.43,12157.31,12288.2,11886.19,9720.18,14473.98,,3300.04,2443.24,3732.05,3434.73,3758.14,3517.3,4189.85,5821.49,7004.53,8429.9,8875.86,7972.08
20240503,,19639.28,,14219.83,23664.42,21447.38,21579.9,21610.81,24459.04,35371.52,36930.06,43654.23,41120.51,37005.06,30496.62,44513.36,,19459.97,14215.35,21367.17,19794.79,15262.64,18373.24,24194.66,32508.47,32496.17,35356.28,30469.84,30455.56
20240503,,13055.09,,8863.24,13580.43,15848.96,18311.87,22241.28,26305.67,35069.77,36833.31,42535.88,41021.41,38053.99,33221.61,47512.7,,13336.78,8746.48,12259.82,13177.26,12992.34,15777.52,19186.45,25414.93,26627.37,30306.24,30290.9,30203.1
20240503,,13754.03,,7543.91,11661.81,10992.64,12212.3,13962.58,17463.31,23843.17,24696.9,28101.79,25297.71,25209.01,22751.99,30908.88,,10949.85,7358,10068.81,8414.63,8047.17,10943.49,16220.03,18277.12,19041.74,20985.1,21458.8,21339.94
20240504,,202596.37,,134575.22,171692.82,207204.79,229626.18,252139.73,259980.96,298103.8,285019.47,294460.12,256598.1,219511.04,156798.61,179660.09,,203743.11,133545.97,161367.22,207181.43,208702.56,217125.51,232246.6,274473.53,269877.72,260362.17,221878.33,184263.9
20240504,,40335.22,,27759.13,31359.5,36978.41,35914.43,36948.3,41872.17,57018.5,63584.29,69129.6,64010.53,53103.33,41450.05,51074.52,,41262.45,26698.94,28539.11,36326.89,33486.21,35248.81,43919.42,56869.52,58490.25,61361.91,55128.05,46240.18
20240504,,40888.88,,26722.1,30481.53,35150.43,30079.38,32861.3,40752.86,55928.8,57359.04,56463.37,48124.42,42765.79,34000.24,48124.95,,40090.82,25218.58,24905.14,25791.43,24738.41,29368.12,39009.32,52474.95,49193.05,47748.04,41858.96,38462.93
20240504,,120605.62,,71003.21,77252.38,84979.82,95013.85,115891.2,140001.58,173852.59,162545.22,160622.22,133236.98,110058.17,80201.31,102715.03,,120319.25,68088.38,69356.88,77343.95,82156.98,103197.35,127983.61,145897.13,133698.31,121518.45,101113.97,88180.29
20240504,,49470.02,,34892.78,39420.01,40485.95,40212.29,46116.74,55556.04,73789.63,75670.89,79270.74,69865.56,61284.99,46202.97,62857.25,,47662.82,31567.62,33968.69,31779.85,32993.93,40677.96,53007.06,67578.87,66034.93,61562.54,53712.26,49172.02
20240504,,30855.96,,22586.63,26605.78,33086.52,27388.33,28067.01,30377.84,45072.34,51050.25,57281.22,54090.45,45565.12,35347,50267.52,,32116.53,20753.07,23467.44,26191.73,24599.09,27912.78,32901.51,42525.35,44573.42,48428.11,45019.87,37372.41
20240504,,8628,,6974.15,10303.51,10964.28,5841.64,6357.88,9714.78,12685.51,14589.31,14950.96,10802.57,9129.7,6741.54,9150.11,,10295.56,7153.77,8139.32,6675.62,5102.97,7063.32,9548.43,13942.02,14457.63,12980.83,10079.01,7875.62
20240504,,53571.75,,31671.8,32382.07,30984.75,38273.98,51373,61099.96,81399.75,77428.16,82893.8,74721.09,61716.72,44482.16,51918.78,,54021.68,30594.96,28705.16,27700.21,32251.71,41493.14,51710.14,63935.24,59059.6,55694.85,49982.07,45123.01
20240504,,11951.4,,10451.94,9830.8,11136.28,9697.27,10923.48,14074.35,21478.97,23103.22,26614.56,25266.1,21824.99,16690.37,23795.98,,14396.66,9728.4,8272.61,8571.89,8097.34,9148.01,13068.48,18158.07,19973.37,21501.07,21389.27,19842.11
20240504,,14895.23,,13175.68,12983.64,12806.06,11517.42,12270.22,16641.08,27534.96,29063.82,29175.2,29638.81,24647.95,20035.9,31199.45,,17887.63,12046.48,11230.2,10167.26,10224.59,12257.17,19362.49,26632.43,25128.53,26449.71,25472.95,22260.46
20240504,,17737.38,,12276.59,11919.23,10939.71,10396.57,12443.8,17995.63,26527.92,28359.3,29027,27535.84,25296.95,20479.22,29301.42,,17618.86,10980.71,9454.51,8778.3,8505.78,11427.13,17835.67,23745.66,22870.86,23343.72,23666.58,22217.79
20240504,,6511.14,,4774.29,4576.48,4851.12,5422.58,5351.78,6770.44,10838.86,12580.35,14237.87,13052.55,12444.67,10287.02,14127.12,,6137.95,4428.69,4656.88,4216.72,3977.99,4903.91,7357.24,9144.05,10314.36,11145.94,11396.75,9603.81
20240504,,25621.68,,19700.66,25924.88,24109.91,22261.62,21762.96,26455.77,38624.11,40354.68,45214.3,41559.75,37527.91,30737.14,43319.05,,26282.6,18392.55,22485.86,19910.78,16721.02,20211.24,28367.65,37733.17,37687.02,38585.02,33351.49,32349.98
20240504,,24922.68,,16492.86,15727.78,17479.7,20386.22,22107.53,28532.13,39731.47,41458.05,46369.94,43079.56,39485.45,33422.24,45138.85,,24852.09,15493.1,15292.21,15909.3,15803.02,21266.24,27041.3,35080.16,35839.69,38343.17,36238.03,32994.72
20240504,,36056.79,,20815.08,16609.57,14340.89,16458.08,20075.29,28423.42,42687.59,40362.95,38239.89,33842.52,31963.64,26548.89,33623.22,,33698.53,18776.43,14428.78,13277.03,15120.84,21076.86,32815.83,41245.83,35635.37,32616.39,31638.04,29333.69
20240505,,171622.46,,112605.44,153288.72,190424.13,198814.47,216988.34,220111.12,247194.09,233392.27,239001.63,205725.84,175253.71,126806.81,147499.48,,171713.77,111487.08,142091.13,187112.63,181945.16,190242.39,201252.66,229598.06,223208.36,215266.97,185114.39,154208.97
20240505,,33529.52,,23924.79,27795.7,32764.38,30764.05,30334.9,34772.2,46209.01,51845.73,58374.21,53746.22,44358.74,33531.22,41738.6,,35685.7,23227.27,26577,31714.34,28927.96,28739.78,35732.62,48535.77,49702.45,54190.99,47910.39,38988.35
20240505,,32638.06,,21728.66,25768.51,30155.92,26240.4,27815.7,32880.63,43935.18,44375.21,42734.72,37932.33,33766.89,27089.85,37119.96,,32554.78,20837.45,20467.88,21474.86,21361.12,24073.07,31190.23,42855.46,39025.59,39208.15,34940.94,31610.73
20240505,,93743.62,,57072.06,66629.85,74214.12,79619.81,93265.45,113523.54,133955.44,123742.1,120640.02,98781.48,81076.52,58646.24,77407.35,,93676.85,55508.54,61190.03,70122.75,70010.25,86713.08,105067.42,116885.14,107051.4,96427.73,78973.77,67367.42
20240505,,44208.69,,29339.4,33541.73,35635.17,34990.67,40538.6,48199.67,60310.46,60282.06,63168.23,55740.71,49294.73,35919.83,49201.36,,40552.04,27323.73,28631.59,30330.42,29157.79,36268.04,47508.16,56227.34,55270.38,50802.69,45228.29,39984.69
20240505,,28188.54,,19519.13,24383.89,29959.64,23077.09,23482.29,25679.12,37035.83,41428.07,45306.12,44226.9,37442.22,27728.27,39647.63,,27633.22,19222.1,21583.69,23285.02,21277.78,24102.9,28168.82,36453.44,37999.07,40808.9,37937.14,32132.56
20240505,,6589.39,,5919.35,8659.6,10328.28,5560.08,5789.48,8110.82,10490.58,12729.25,12290.58,9059.86,7402.73,5312.98,7212.48,,7709.6,5858.97,7602.4,6196.65,4745.65,6453.94,7680.9,11217.35,11810.24,10679.62,8101.48,6318.13
20240505,,48381.99,,29429,31648.1,30488.35,35051.69,46538.56,54046.66,71452.66,70879.18,74510.38,64890.09,54504.44,38478.98,43588.88,,46689.23,27741.25,28354.94,26866.24,30705.45,38042.13,47583.25,59520.57,59020.09,55397.24,49287.5,43633.16
20240505,,10103.85,,8612.26,9189.74,10452.83,8243.84,9090.58,12133.67,17028.28,18376.27,21504.78,20784.48,17799.35,13255.88,18987.69,,12443.3,7898.01,8141.78,7664.58,7308.51,8014.67,11224,14836.56,16660.18,17609.29,18117.59,16722.89
20240505,,12484.35,,11050.17,10877.46,11343.15,9287.57,10038.28,13925.29,22016.33,22572.63,23624.04,23764.51,20169.72,16155.12,25679.15,,14744.92,10347.56,9475.67,9075.36,8345.07,10048.91,15167.72,21187.37,20773.6,21188.22,21471.05,18361.26
20240505,,14206.61,,9755.27,9487.15,8196.82,7700.41,9573,13562.68,20153.75,20610.07,20610.12,19885.92,18667.02,15475.99,22164.73,,14786.91,9427.21,8212.01,7303.52,6582.82,8550.99,14115.73,19269.73,17553.88,17879.51,18474.93,17244.28
20240505,,5712.71,,4838.28,4497.84,4995.75,4048.08,4198.87,5364.42,8560.62,9455.32,10780.14,9856.23,9543.61,7503.2,11260.08,,6208.09,4338.81,4487.98,4078.38,3495.02,4348.98,6167.93,8281.3,8488.7,9648.87,9114.83,7903.64
20240505,,20291.6,,16664.92,23031.56,21965.84,19710.53,18366.79,22269.67,31739.32,32723.63,36676.76,33262.35,29945.2,24161.43,34207.26,,22187.82,15852.81,19204.37,17317.97,14953.16,17704.83,23760.91,30971.28,30774.72,31702.17,27670.83,26669.59
20240505,,24663.83,,16303.6,15402.83,16603.55,18034.05,18731.95,23652.24,34229.87,35431.19,37661.33,35218.16,32240.52,27131.55,37320.46,,25312.73,14914.48,14167.36,14425.08,14230.37,18195.8,25706.03,33584.44,32638.72,34083.02,31017.32,29080.51
20240505,,33460.13,,19013.11,13927.18,11950.45,14031.85,16758.45,24568.61,34873.71,31510.18,28864.53,26080.57,25064.85,20046.17,24847.25,,30522.26,17191.72,12591.01,10890.83,13413.61,18237.69,27458.25,35153.37,28747.42,26439.23,25581.58,23422.29
20240506,,176015.62,,120682.13,166014.17,209826.1,206603.42,221417.99,232288.69,264217.02,253384.19,261460.05,222144.56,190224.19,136798.82,160171.68,,175685.9,117631.16,152312.27,213169.92,185509.79,191473.38,206746.44,235263.52,230765.9,222665.98,187841.22,159689.13
20240506,,30123.75,,21850.04,29627.4,34471.11,29807.54,29560.97,33626.49,45896.79,50824,57788.66,53719.96,45237.28,35170.89,44988.5,,31407.9,19459.2,27906.45,35136.13,27462.9,26310.54,33779.98,43936.3,45141.85,49357.18,45271.18,39025.99
20240506,,23498.76,,16216.83,20090.31,23584.64,21433.56,23428.99,27153.61,34824.34,36360.93,38831.05,35018.6,32221.98,27139.18,39174.69,,23158.68,14967.19,16887.4,16981.56,16443.06,19213.69,24215.11,31443.02,30695.76,32718.67,30721.08,29998.61
20240506,,90134.71,,59611.1,71066.6,82089.21,86296.76,101786.89,118946.49,144354.54,137862.66,134436.43,110416.15,91234.64,65118.48,83694.83,,89658.14,57788.11,63293.53,77787.53,72783.83,86660.99,105704.67,117434.18,109424.47,98675.07,82276.75,71139.82
20240506,,36641.77,,27980.43,33443.63,35468.07,34922.79,40145.88,47925.93,59389.95,59036.99,63188.75,56783.47,50316.46,38329.84,51704.91,,37281.24,25438.15,28343.65,27707.9,27626.41,34016.75,42432.95,52110.79,49642.46,46919,42131.94,39515.09
20240506,,24375.07,,18181.25,25802.52,30006.27,23575.33,23671.73,24207.22,35032.81,40489.03,45236.57,43019.17,37755.29,29333.67,41576.34,,22331.36,16625.37,21512.26,23487.7,20445.05,21538.96,25415.27,31961.25,33865.16,37668.98,35342.11,31663.35
20240506,,7106.25,,6935.11,8649.24,9884.67,5697.63,6304.68,8833.05,12347.46,14217.6,13719.64,9487.13,7992.45,5798.57,7181.7,,8351.95,6779.56,7569.59,5795.67,4690.73,6556.97,8365,11915.61,12444.8,11130.77,8289.61,6660.31
20240506,,48836.48,,29834.64,30081.55,29200.47,36797.2,47996.92,56726.82,77061.02,73214.32,76738.42,68591.22,56424.3,41005.55,47419.59,,47251.2,27972,27069.05,25409.76,29732.67,37659.54,47318.14,59058.66,53213.15,49387.52,45005.82,41796.76
20240506,,7755.98,,6720.95,7774.04,10709.89,8639.79,8626.42,11054.37,16250.12,16476.72,19893.72,20077.49,17161.65,13706.72,19796.91,,8644.21,6245.08,7651.09,7973.37,6111.32,6861.23,9134.25,11985.94,12959.06,15026.67,16252.31,15412.34
20240506,,7849.6,,8367.86,10374.61,9909.58,9441.92,9365.37,12560.97,18280,19521.51,20735.9,22537.76,19864.24,15704.16,26232.35,,9372.25,7494.44,7707.62,7752.61,6854.53,8752.16,12570.75,15736.93,15768.03,18324.34,19122.91,18098.58
